"","actor","subject","n","actor.obs","subject.obs","ave.obs","frequency"
"177","7027","7169",2,26.5,24.3333333333333,25.4166666666667,0.0786885245901639
"178","7027","7183",1,26.5,34.8333333333333,30.6666666666667,0.0326086956521739
"179","7028","6819",1,36,23.8333333333333,29.9166666666667,0.0334261838440111
"180","7028","6825",3,36,27,31.5,0.0952380952380952
"181","7028","6833",4,36,43,39.5,0.10126582278481
"182","7028","6838",1,36,37.8333333333333,36.9166666666667,0.0270880361173815
"183","7028","6938",1,36,24,30,0.0333333333333333
"184","7028","6993",5,36,27.1666666666667,31.5833333333333,0.158311345646438
"185","7028","7053",1,36,28.5,32.25,0.0310077519379845
"186","7028","7059",2,36,24.8333333333333,30.4166666666667,0.0657534246575343
"187","7028","7060",3,36,24.8333333333333,30.4166666666667,0.0986301369863014
"188","7028","7072",2,36,39.6666666666667,37.8333333333333,0.052863436123348
"189","7028","7073",1,36,22.5,29.25,0.0341880341880342
"190","7028","7107",6,36,31,33.5,0.17910447761194
"191","7028","7115",2,36,40.5,38.25,0.0522875816993464
"192","7028","7125",2,36,39.5,37.75,0.0529801324503311
"193","7028","7135",3,36,22.8333333333333,29.4166666666667,0.101983002832861
"194","7028","7167",1,36,24.1666666666667,30.0833333333333,0.0332409972299169
"195","7028","7171",6,36,39.8333333333333,37.9166666666667,0.158241758241758
"196","7028","7183",3,36,34.8333333333333,35.4166666666667,0.0847058823529412
"197","7029","7031",2,14.1666666666667,12.6666666666667,13.4166666666667,0.149068322981366
"198","7029","7059",1,14.1666666666667,24.8333333333333,19.5,0.0512820512820513
"199","7029","7079",1,14.1666666666667,29.8333333333333,22,0.0454545454545455
"200","7029","7167",1,14.1666666666667,24.1666666666667,19.1666666666667,0.0521739130434783
"201","7031","6938",2,12.6666666666667,24,18.3333333333333,0.109090909090909
"202","7031","7029",2,12.6666666666667,14.1666666666667,13.4166666666667,0.149068322981366
"203","7031","7064",1,12.6666666666667,4.83333333333333,8.75,0.114285714285714
"204","7031","7193",1,12.6666666666667,25.6666666666667,19.1666666666667,0.0521739130434783
"205","7032","6879",2,6,7.33333333333333,6.66666666666667,0.3
"206","7032","7064",1,6,4.83333333333333,5.41666666666667,0.184615384615385
"207","7033","6888",2,32.5,24.5,28.5,0.0701754385964912
"208","7033","6911",5,32.5,23.3333333333333,27.9166666666667,0.17910447761194
"209","7033","7027",4,32.5,26.5,29.5,0.135593220338983
"210","7033","7031",1,32.5,12.6666666666667,22.5833333333333,0.044280442804428
"211","7033","7038",3,32.5,22.5,27.5,0.109090909090909
"212","7033","7079",7,32.5,29.8333333333333,31.1666666666667,0.224598930481283
"213","7033","7167",3,32.5,24.1666666666667,28.3333333333333,0.105882352941176
"214","7033","7169",5,32.5,24.3333333333333,28.4166666666667,0.175953079178886
"215","7033","7197",1,32.5,23.6666666666667,28.0833333333333,0.0356083086053412
"216","7038","6888",7,22.5,24.5,23.5,0.297872340425532
"217","7038","6911",4,22.5,23.3333333333333,22.9166666666667,0.174545454545455
"218","7038","7027",4,22.5,26.5,24.5,0.163265306122449
"219","7038","7033",1,22.5,32.5,27.5,0.0363636363636364
"220","7038","7167",3,22.5,24.1666666666667,23.3333333333333,0.128571428571429
"221","7038","7169",2,22.5,24.3333333333333,23.4166666666667,0.0854092526690391
"222","7040","7117",2,36,32.6666666666667,34.3333333333333,0.058252427184466
"223","7040","7138",6,36,31.8333333333333,33.9166666666667,0.176904176904177
"224","7040","7183",5,36,34.8333333333333,35.4166666666667,0.141176470588235
"225","7045","6862",1,18.8333333333333,10,14.4166666666667,0.069364161849711
"226","7045","6911",1,18.8333333333333,23.3333333333333,21.0833333333333,0.0474308300395257
"227","7045","7085",1,18.8333333333333,21.1666666666667,20,0.05
"228","7045","7100",3,18.8333333333333,16.3333333333333,17.5833333333333,0.170616113744076
"229","7045","7102",1,18.8333333333333,22.1666666666667,20.5,0.0487804878048781
"230","7045","7169",1,18.8333333333333,24.3333333333333,21.5833333333333,0.0463320463320463
"231","7053","6846",4,28.5,29,28.75,0.139130434782609
"232","7053","6929",2,28.5,27.5,28,0.0714285714285714
"233","7053","6936",1,28.5,25.8333333333333,27.1666666666667,0.0368098159509202
"234","7053","7010",2,28.5,25.1666666666667,26.8333333333333,0.0745341614906832
"235","7053","7060",1,28.5,24.8333333333333,26.6666666666667,0.0375
"236","7053","7072",1,28.5,39.6666666666667,34.0833333333333,0.0293398533007335
"237","7053","7073",2,28.5,22.5,25.5,0.0784313725490196
"238","7053","7088",5,28.5,23.6666666666667,26.0833333333333,0.191693290734824
"239","7053","7107",1,28.5,31,29.75,0.0336134453781513
"240","7053","7108",2,28.5,6.83333333333333,17.6666666666667,0.113207547169811
"241","7053","7138",1,28.5,31.8333333333333,30.1666666666667,0.0331491712707182
"242","7053","7183",1,28.5,34.8333333333333,31.6666666666667,0.0315789473684211
"243","7055","6833",2,28.6666666666667,43,35.8333333333333,0.0558139534883721
"244","7055","6879",1,28.6666666666667,7.33333333333333,18,0.0555555555555556
"245","7055","6938",4,28.6666666666667,24,26.3333333333333,0.151898734177215
"246","7055","6993",2,28.6666666666667,27.1666666666667,27.9166666666667,0.0716417910447761
"247","7055","7027",1,28.6666666666667,26.5,27.5833333333333,0.0362537764350453
"248","7055","7029",1,28.6666666666667,14.1666666666667,21.4166666666667,0.0466926070038911
"249","7055","7056",1,28.6666666666667,8.16666666666667,18.4166666666667,0.0542986425339366
"250","7055","7059",1,28.6666666666667,24.8333333333333,26.75,0.0373831775700935
"251","7055","7060",1,28.6666666666667,24.8333333333333,26.75,0.0373831775700935
"252","7055","7193",1,28.6666666666667,25.6666666666667,27.1666666666667,0.0368098159509202
"253","7055","7202",1,28.6666666666667,5.5,17.0833333333333,0.0585365853658536
"254","7056","6938",1,8.16666666666667,24,16.0833333333333,0.0621761658031088
"255","7056","7193",2,8.16666666666667,25.6666666666667,16.9166666666667,0.118226600985222
"256","7059","6818",2,24.8333333333333,32.3333333333333,28.5833333333333,0.0699708454810496
"257","7059","6901",1,24.8333333333333,35.6666666666667,30.25,0.0330578512396694
"258","7059","6993",2,24.8333333333333,27.1666666666667,26,0.0769230769230769
"259","7059","7028",2,24.8333333333333,36,30.4166666666667,0.0657534246575343
"260","7059","7029",2,24.8333333333333,14.1666666666667,19.5,0.102564102564103
"261","7059","7107",1,24.8333333333333,31,27.9166666666667,0.0358208955223881
"262","7059","7125",1,24.8333333333333,39.5,32.1666666666667,0.0310880829015544
"263","7059","7135",3,24.8333333333333,22.8333333333333,23.8333333333333,0.125874125874126
"264","7059","7193",1,24.8333333333333,25.6666666666667,25.25,0.0396039603960396
"265","7060","6833",2,24.8333333333333,43,33.9166666666667,0.058968058968059
"266","7060","6993",1,24.8333333333333,27.1666666666667,26,0.0384615384615385
"267","7060","7028",2,24.8333333333333,36,30.4166666666667,0.0657534246575343
"268","7060","7055",1,24.8333333333333,28.6666666666667,26.75,0.0373831775700935
"269","7060","7072",2,24.8333333333333,39.6666666666667,32.25,0.062015503875969
"270","7060","7125",1,24.8333333333333,39.5,32.1666666666667,0.0310880829015544
"271","7060","7171",1,24.8333333333333,39.8333333333333,32.3333333333333,0.0309278350515464
"272","7064","7031",1,4.83333333333333,12.6666666666667,8.75,0.114285714285714
"273","7064","7060",1,4.83333333333333,24.8333333333333,14.8333333333333,0.0674157303370787
"274","7064","7135",1,4.83333333333333,22.8333333333333,13.8333333333333,0.072289156626506
"275","7065","6995",1,20,22.1666666666667,21.0833333333333,0.0474308300395257
"276","7065","7132",1,20,24.8333333333333,22.4166666666667,0.0446096654275093
"277","7065","7141",1,20,21.8333333333333,20.9166666666667,0.047808764940239
"278","7072","6825",2,39.6666666666667,27,33.3333333333333,0.06
"279","7072","6833",6,39.6666666666667,43,41.3333333333333,0.145161290322581
"280","7072","6838",1,39.6666666666667,37.8333333333333,38.75,0.0258064516129032
"281","7072","7028",3,39.6666666666667,36,37.8333333333333,0.079295154185022
"282","7072","7053",2,39.6666666666667,28.5,34.0833333333333,0.058679706601467
"283","7072","7060",1,39.6666666666667,24.8333333333333,32.25,0.0310077519379845
"284","7072","7115",10,39.6666666666667,40.5,40.0833333333333,0.24948024948025
"285","7072","7117",1,39.6666666666667,32.6666666666667,36.1666666666667,0.0276497695852535
"286","7072","7125",20,39.6666666666667,39.5,39.5833333333333,0.505263157894737
"287","7072","7135",2,39.6666666666667,22.8333333333333,31.25,0.064
"288","7072","7166",7,39.6666666666667,35.8333333333333,37.75,0.185430463576159
"289","7072","7171",4,39.6666666666667,39.8333333333333,39.75,0.10062893081761
"290","7072","7183",2,39.6666666666667,34.8333333333333,37.25,0.0536912751677852
"291","7073","6929",1,22.5,27.5,25,0.04
"292","7073","6937",1,22.5,18.8333333333333,20.6666666666667,0.0483870967741936
"293","7073","7021",2,22.5,29,25.75,0.0776699029126214
"294","7073","7028",1,22.5,36,29.25,0.0341880341880342
"295","7073","7053",4,22.5,28.5,25.5,0.156862745098039
"296","7073","7103",2,22.5,24.5,23.5,0.0851063829787234
"297","7073","7115",1,22.5,40.5,31.5,0.0317460317460317
"298","7073","7117",2,22.5,32.6666666666667,27.5833333333333,0.0725075528700906
"299","7073","7136",2,22.5,29.1666666666667,25.8333333333333,0.0774193548387097
"300","7073","7192",1,22.5,24.6666666666667,23.5833333333333,0.0424028268551237
"301","7073","7194",2,22.5,27.1666666666667,24.8333333333333,0.0805369127516778
"302","7073","7199",1,22.5,9.16666666666667,15.8333333333333,0.0631578947368421
"303","7078","6837",1,22,11.5,16.75,0.0597014925373134
"304","7078","7021",1,22,29,25.5,0.0392156862745098
"305","7078","7098",1,22,29.6666666666667,25.8333333333333,0.0387096774193548
"306","7078","7103",3,22,24.5,23.25,0.129032258064516
"307","7078","7170",1,22,24.8333333333333,23.4166666666667,0.0427046263345196
"308","7078","7194",3,22,27.1666666666667,24.5833333333333,0.122033898305085
"309","7079","6833",1,29.8333333333333,43,36.4166666666667,0.0274599542334096
"310","7079","6888",8,29.8333333333333,24.5,27.1666666666667,0.294478527607362
"311","7079","6911",3,29.8333333333333,23.3333333333333,26.5833333333333,0.112852664576803
"312","7079","7027",4,29.8333333333333,26.5,28.1666666666667,0.142011834319527
"313","7079","7029",1,29.8333333333333,14.1666666666667,22,0.0454545454545455
"314","7079","7033",5,29.8333333333333,32.5,31.1666666666667,0.160427807486631
"315","7079","7038",1,29.8333333333333,22.5,26.1666666666667,0.0382165605095541
"316","7079","7040",1,29.8333333333333,36,32.9166666666667,0.030379746835443
"317","7079","7045",1,29.8333333333333,18.8333333333333,24.3333333333333,0.0410958904109589
"318","7079","7065",1,29.8333333333333,20,24.9166666666667,0.040133779264214
"319","7079","7167",4,29.8333333333333,24.1666666666667,27,0.148148148148148
"320","7079","7169",2,29.8333333333333,24.3333333333333,27.0833333333333,0.0738461538461539
"321","7080","6820",1,21.6666666666667,23.8333333333333,22.75,0.043956043956044
"322","7080","7084",1,21.6666666666667,21.8333333333333,21.75,0.0459770114942529
"323","7080","7098",2,21.6666666666667,29.6666666666667,25.6666666666667,0.0779220779220779
"324","7080","7099",3,21.6666666666667,20,20.8333333333333,0.144
"325","7080","7114",2,21.6666666666667,21.6666666666667,21.6666666666667,0.0923076923076923
"326","7080","7170",1,21.6666666666667,24.8333333333333,23.25,0.043010752688172
"327","7080","7192",1,21.6666666666667,24.6666666666667,23.1666666666667,0.0431654676258993
"328","7080","7199",1,21.6666666666667,9.16666666666667,15.4166666666667,0.0648648648648649
"329","7083","6937",1,18.1666666666667,18.8333333333333,18.5,0.0540540540540541
"330","7083","7099",1,18.1666666666667,20,19.0833333333333,0.0524017467248908
"331","7083","7114",1,18.1666666666667,21.6666666666667,19.9166666666667,0.0502092050209205
"332","7083","7149",1,18.1666666666667,12.8333333333333,15.5,0.0645161290322581
"333","7083","7175",1,18.1666666666667,26.5,22.3333333333333,0.0447761194029851
"334","7083","7192",1,18.1666666666667,24.6666666666667,21.4166666666667,0.0466926070038911
"335","7084","7080",1,21.8333333333333,21.6666666666667,21.75,0.0459770114942529
"336","7084","7098",1,21.8333333333333,29.6666666666667,25.75,0.0388349514563107
"337","7084","7102",1,21.8333333333333,22.1666666666667,22,0.0454545454545455
"338","7084","7114",2,21.8333333333333,21.6666666666667,21.75,0.0919540229885057
"339","7084","7149",2,21.8333333333333,12.8333333333333,17.3333333333333,0.115384615384615
"340","7084","7170",2,21.8333333333333,24.8333333333333,23.3333333333333,0.0857142857142857
"341","7084","7186",1,21.8333333333333,13.3333333333333,17.5833333333333,0.0568720379146919
"342","7084","7192",2,21.8333333333333,24.6666666666667,23.25,0.0860215053763441
"343","7085","6995",1,21.1666666666667,22.1666666666667,21.6666666666667,0.0461538461538461
"344","7085","7045",2,21.1666666666667,18.8333333333333,20,0.1
"345","7085","7100",1,21.1666666666667,16.3333333333333,18.75,0.0533333333333333
"346","7088","6846",5,23.6666666666667,29,26.3333333333333,0.189873417721519
"347","7088","6929",4,23.6666666666667,27.5,25.5833333333333,0.156351791530945
"348","7088","7028",1,23.6666666666667,36,29.8333333333333,0.0335195530726257
"349","7088","7053",7,23.6666666666667,28.5,26.0833333333333,0.268370607028754
"350","7088","7072",1,23.6666666666667,39.6666666666667,31.6666666666667,0.0315789473684211
"351","7088","7108",1,23.6666666666667,6.83333333333333,15.25,0.0655737704918033
"352","7088","7115",1,23.6666666666667,40.5,32.0833333333333,0.0311688311688312
"353","7088","7117",1,23.6666666666667,32.6666666666667,28.1666666666667,0.0355029585798817
"354","7088","7183",2,23.6666666666667,34.8333333333333,29.25,0.0683760683760684
"355","7091","6846",1,3.33333333333333,29,16.1666666666667,0.0618556701030928
"356","7091","6929",1,3.33333333333333,27.5,15.4166666666667,0.0648648648648649
"357","7095","6936",2,12.3333333333333,25.8333333333333,19.0833333333333,0.104803493449782
"358","7095","7010",2,12.3333333333333,25.1666666666667,18.75,0.106666666666667
"359","7098","6819",1,29.6666666666667,23.8333333333333,26.75,0.0373831775700935
"360","7098","7065",1,29.6666666666667,20,24.8333333333333,0.0402684563758389
"361","7098","7078",1,29.6666666666667,22,25.8333333333333,0.0387096774193548
"362","7098","7080",2,29.6666666666667,21.6666666666667,25.6666666666667,0.0779220779220779
"363","7098","7099",1,29.6666666666667,20,24.8333333333333,0.0402684563758389
