"","id1","id2","n","actor.obs","subject.obs","ave.obs","frequency"
"2400","6838","7027",0,0,0,0,0
"2401","6846","7027",0,0,0,0,0
"2402","6862","7027",0,0,0,0,0
"2403","6879","7027",0,0,0,0,0
"2404","6888","7027",12,24.5,26.5,25.5,0.470588235294118
"2405","6901","7027",0,0,0,0,0
"2406","6905","7027",0,0,0,0,0
"2407","6911","7027",2,23.3333333333333,26.5,24.9166666666667,0.0802675585284281
"2408","6929","7027",0,0,0,0,0
"2409","6936","7027",0,0,0,0,0
"2410","6937","7027",0,0,0,0,0
"2411","6938","7027",0,0,0,0,0
"2412","6993","7027",0,0,0,0,0
"2413","6995","7027",0,0,0,0,0
"2414","7007","7027",0,0,0,0,0
"2415","7010","7027",0,0,0,0,0
"2416","7016","7027",0,0,0,0,0
"2417","7021","7027",0,0,0,0,0
"2418","7025","7027",0,0,0,0,0
"2419","7028","7027",0,0,0,0,0
"2420","7029","7027",0,0,0,0,0
"2421","7031","7027",0,0,0,0,0
"2422","7032","7027",0,0,0,0,0
"2423","7033","7027",4,32.5,26.5,29.5,0.135593220338983
"2424","7038","7027",4,22.5,26.5,24.5,0.163265306122449
"2425","7040","7027",0,0,0,0,0
"2426","7045","7027",0,0,0,0,0
"2427","7047","7027",0,0,0,0,0
"2428","7053","7027",0,0,0,0,0
"2429","7055","7027",1,28.6666666666667,26.5,27.5833333333333,0.0362537764350453
"2430","7056","7027",0,0,0,0,0
"2431","7059","7027",0,0,0,0,0
"2432","7060","7027",0,0,0,0,0
"2433","7064","7027",0,0,0,0,0
"2434","7065","7027",0,0,0,0,0
"2435","7072","7027",0,0,0,0,0
"2436","7073","7027",0,0,0,0,0
"2437","7078","7027",0,0,0,0,0
"2438","7079","7027",4,29.8333333333333,26.5,28.1666666666667,0.142011834319527
"2439","7080","7027",0,0,0,0,0
"2440","7083","7027",0,0,0,0,0
"2441","7084","7027",0,0,0,0,0
"2442","7085","7027",0,0,0,0,0
"2443","7088","7027",0,0,0,0,0
"2444","7091","7027",0,0,0,0,0
"2445","7095","7027",0,0,0,0,0
"2446","7098","7027",0,0,0,0,0
"2447","7099","7027",0,0,0,0,0
"2448","7100","7027",0,0,0,0,0
"2449","7102","7027",0,0,0,0,0
"2450","7103","7027",0,0,0,0,0
"2451","7107","7027",0,0,0,0,0
"2452","7108","7027",0,0,0,0,0
"2453","7110","7027",0,0,0,0,0
"2454","7114","7027",0,0,0,0,0
"2455","7115","7027",0,0,0,0,0
"2456","7117","7027",0,0,0,0,0
"2457","7125","7027",0,0,0,0,0
"2458","7130","7027",0,0,0,0,0
"2459","7132","7027",0,0,0,0,0
"2460","7135","7027",0,0,0,0,0
"2461","7136","7027",0,0,0,0,0
"2462","7138","7027",0,0,0,0,0
"2463","7140","7027",0,0,0,0,0
"2464","7141","7027",0,0,0,0,0
"2465","7145","7027",0,0,0,0,0
"2466","7149","7027",0,0,0,0,0
"2467","7166","7027",0,0,0,0,0
"2468","7167","7027",2,24.1666666666667,26.5,25.3333333333333,0.0789473684210526
"2469","7169","7027",2,24.3333333333333,26.5,25.4166666666667,0.0786885245901639
"2470","7170","7027",0,0,0,0,0
"2471","7171","7027",0,0,0,0,0
"2472","7175","7027",0,0,0,0,0
"2473","7183","7027",1,34.8333333333333,26.5,30.6666666666667,0.0326086956521739
"2474","7186","7027",0,0,0,0,0
"2475","7191","7027",0,0,0,0,0
"2476","7192","7027",0,0,0,0,0
"2477","7193","7027",0,0,0,0,0
"2478","7194","7027",0,0,0,0,0
"2479","7196","7027",0,0,0,0,0
"2480","7197","7027",0,0,0,0,0
"2481","7198","7027",0,0,0,0,0
"2482","7199","7027",0,0,0,0,0
"2483","7200","7027",0,0,0,0,0
"2484","7202","7027",0,0,0,0,0
"2485","6814","7028",0,0,0,0,0
"2486","6818","7028",0,0,0,0,0
"2487","6819","7028",0,0,0,0,0
"2488","6820","7028",0,0,0,0,0
"2489","6825","7028",1,27,36,31.5,0.0317460317460317
"2490","6833","7028",3,43,36,39.5,0.0759493670886076
"2491","6837","7028",0,0,0,0,0
"2492","6838","7028",1,37.8333333333333,36,36.9166666666667,0.0270880361173815
"2493","6846","7028",0,0,0,0,0
"2494","6862","7028",0,0,0,0,0
"2495","6879","7028",0,0,0,0,0
"2496","6888","7028",0,0,0,0,0
"2497","6901","7028",0,0,0,0,0
"2498","6905","7028",0,0,0,0,0
"2499","6911","7028",0,0,0,0,0
"2500","6929","7028",0,0,0,0,0
"2501","6936","7028",0,0,0,0,0
"2502","6937","7028",0,0,0,0,0
"2503","6938","7028",0,0,0,0,0
"2504","6993","7028",1,27.1666666666667,36,31.5833333333333,0.0316622691292876
"2505","6995","7028",0,0,0,0,0
"2506","7007","7028",0,0,0,0,0
"2507","7010","7028",0,0,0,0,0
"2508","7016","7028",0,0,0,0,0
"2509","7021","7028",0,0,0,0,0
"2510","7025","7028",0,0,0,0,0
"2511","7027","7028",0,0,0,0,0
"2512","7029","7028",0,0,0,0,0
"2513","7031","7028",0,0,0,0,0
"2514","7032","7028",0,0,0,0,0
"2515","7033","7028",0,0,0,0,0
"2516","7038","7028",0,0,0,0,0
"2517","7040","7028",0,0,0,0,0
"2518","7045","7028",0,0,0,0,0
"2519","7047","7028",0,0,0,0,0
"2520","7053","7028",0,0,0,0,0
"2521","7055","7028",0,0,0,0,0
"2522","7056","7028",0,0,0,0,0
"2523","7059","7028",2,24.8333333333333,36,30.4166666666667,0.0657534246575343
"2524","7060","7028",2,24.8333333333333,36,30.4166666666667,0.0657534246575343
"2525","7064","7028",0,0,0,0,0
"2526","7065","7028",0,0,0,0,0
"2527","7072","7028",3,39.6666666666667,36,37.8333333333333,0.079295154185022
"2528","7073","7028",1,22.5,36,29.25,0.0341880341880342
"2529","7078","7028",0,0,0,0,0
"2530","7079","7028",0,0,0,0,0
"2531","7080","7028",0,0,0,0,0
"2532","7083","7028",0,0,0,0,0
"2533","7084","7028",0,0,0,0,0
"2534","7085","7028",0,0,0,0,0
"2535","7088","7028",1,23.6666666666667,36,29.8333333333333,0.0335195530726257
"2536","7091","7028",0,0,0,0,0
"2537","7095","7028",0,0,0,0,0
"2538","7098","7028",0,0,0,0,0
"2539","7099","7028",0,0,0,0,0
"2540","7100","7028",0,0,0,0,0
"2541","7102","7028",0,0,0,0,0
"2542","7103","7028",0,0,0,0,0
"2543","7107","7028",5,31,36,33.5,0.149253731343284
"2544","7108","7028",0,0,0,0,0
"2545","7110","7028",0,0,0,0,0
"2546","7114","7028",0,0,0,0,0
"2547","7115","7028",2,40.5,36,38.25,0.0522875816993464
"2548","7117","7028",0,0,0,0,0
"2549","7125","7028",0,0,0,0,0
"2550","7130","7028",0,0,0,0,0
"2551","7132","7028",0,0,0,0,0
"2552","7135","7028",4,22.8333333333333,36,29.4166666666667,0.135977337110482
"2553","7136","7028",0,0,0,0,0
"2554","7138","7028",0,0,0,0,0
"2555","7140","7028",0,0,0,0,0
"2556","7141","7028",0,0,0,0,0
"2557","7145","7028",0,0,0,0,0
"2558","7149","7028",0,0,0,0,0
"2559","7166","7028",0,0,0,0,0
"2560","7167","7028",1,24.1666666666667,36,30.0833333333333,0.0332409972299169
"2561","7169","7028",1,24.3333333333333,36,30.1666666666667,0.0331491712707182
"2562","7170","7028",0,0,0,0,0
"2563","7171","7028",9,39.8333333333333,36,37.9166666666667,0.237362637362637
"2564","7175","7028",0,0,0,0,0
"2565","7183","7028",0,0,0,0,0
"2566","7186","7028",0,0,0,0,0
"2567","7191","7028",0,0,0,0,0
"2568","7192","7028",0,0,0,0,0
"2569","7193","7028",0,0,0,0,0
"2570","7194","7028",0,0,0,0,0
"2571","7196","7028",0,0,0,0,0
"2572","7197","7028",0,0,0,0,0
"2573","7198","7028",0,0,0,0,0
"2574","7199","7028",0,0,0,0,0
"2575","7200","7028",0,0,0,0,0
"2576","7202","7028",0,0,0,0,0
"2577","6814","7029",0,0,0,0,0
"2578","6818","7029",0,0,0,0,0
"2579","6819","7029",0,0,0,0,0
"2580","6820","7029",0,0,0,0,0
"2581","6825","7029",0,0,0,0,0
"2582","6833","7029",0,0,0,0,0
"2583","6837","7029",0,0,0,0,0
"2584","6838","7029",0,0,0,0,0
"2585","6846","7029",0,0,0,0,0
"2586","6862","7029",0,0,0,0,0
"2587","6879","7029",0,0,0,0,0
"2588","6888","7029",0,0,0,0,0
"2589","6901","7029",0,0,0,0,0
"2590","6905","7029",0,0,0,0,0
"2591","6911","7029",0,0,0,0,0
"2592","6929","7029",0,0,0,0,0
"2593","6936","7029",0,0,0,0,0
"2594","6937","7029",0,0,0,0,0
"2595","6938","7029",0,0,0,0,0
"2596","6993","7029",0,0,0,0,0
"2597","6995","7029",0,0,0,0,0
"2598","7007","7029",0,0,0,0,0
"2599","7010","7029",0,0,0,0,0
"2600","7016","7029",0,0,0,0,0
"2601","7021","7029",0,0,0,0,0
"2602","7025","7029",0,0,0,0,0
"2603","7027","7029",1,26.5,14.1666666666667,20.3333333333333,0.0491803278688525
"2604","7028","7029",0,0,0,0,0
"2605","7031","7029",2,12.6666666666667,14.1666666666667,13.4166666666667,0.149068322981366
"2606","7032","7029",0,0,0,0,0
"2607","7033","7029",0,0,0,0,0
"2608","7038","7029",0,0,0,0,0
"2609","7040","7029",0,0,0,0,0
"2610","7045","7029",0,0,0,0,0
"2611","7047","7029",0,0,0,0,0
"2612","7053","7029",0,0,0,0,0
"2613","7055","7029",1,28.6666666666667,14.1666666666667,21.4166666666667,0.0466926070038911
"2614","7056","7029",0,0,0,0,0
"2615","7059","7029",2,24.8333333333333,14.1666666666667,19.5,0.102564102564103
"2616","7060","7029",0,0,0,0,0
"2617","7064","7029",0,0,0,0,0
"2618","7065","7029",0,0,0,0,0
"2619","7072","7029",0,0,0,0,0
"2620","7073","7029",0,0,0,0,0
"2621","7078","7029",0,0,0,0,0
"2622","7079","7029",1,29.8333333333333,14.1666666666667,22,0.0454545454545455
"2623","7080","7029",0,0,0,0,0
"2624","7083","7029",0,0,0,0,0
"2625","7084","7029",0,0,0,0,0
"2626","7085","7029",0,0,0,0,0
"2627","7088","7029",0,0,0,0,0
"2628","7091","7029",0,0,0,0,0
"2629","7095","7029",0,0,0,0,0
"2630","7098","7029",0,0,0,0,0
"2631","7099","7029",0,0,0,0,0
"2632","7100","7029",0,0,0,0,0
"2633","7102","7029",0,0,0,0,0
"2634","7103","7029",0,0,0,0,0
"2635","7107","7029",0,0,0,0,0
"2636","7108","7029",0,0,0,0,0
"2637","7110","7029",0,0,0,0,0
"2638","7114","7029",0,0,0,0,0
"2639","7115","7029",0,0,0,0,0
"2640","7117","7029",0,0,0,0,0
"2641","7125","7029",0,0,0,0,0
"2642","7130","7029",0,0,0,0,0
"2643","7132","7029",0,0,0,0,0
"2644","7135","7029",0,0,0,0,0
"2645","7136","7029",0,0,0,0,0
"2646","7138","7029",0,0,0,0,0
"2647","7140","7029",0,0,0,0,0
"2648","7141","7029",0,0,0,0,0
"2649","7145","7029",0,0,0,0,0
"2650","7149","7029",0,0,0,0,0
"2651","7166","7029",0,0,0,0,0
"2652","7167","7029",0,0,0,0,0
"2653","7169","7029",1,24.3333333333333,14.1666666666667,19.25,0.051948051948052
"2654","7170","7029",0,0,0,0,0
"2655","7171","7029",0,0,0,0,0
"2656","7175","7029",0,0,0,0,0
"2657","7183","7029",0,0,0,0,0
"2658","7186","7029",0,0,0,0,0
"2659","7191","7029",0,0,0,0,0
"2660","7192","7029",0,0,0,0,0
"2661","7193","7029",1,25.6666666666667,14.1666666666667,19.9166666666667,0.0502092050209205
"2662","7194","7029",0,0,0,0,0
"2663","7196","7029",0,0,0,0,0
"2664","7197","7029",0,0,0,0,0
"2665","7198","7029",0,0,0,0,0
"2666","7199","7029",0,0,0,0,0
"2667","7200","7029",0,0,0,0,0
"2668","7202","7029",0,0,0,0,0
"2669","6814","7031",0,0,0,0,0
"2670","6818","7031",0,0,0,0,0
"2671","6819","7031",0,0,0,0,0
"2672","6820","7031",0,0,0,0,0
"2673","6825","7031",0,0,0,0,0
"2674","6833","7031",0,0,0,0,0
"2675","6837","7031",0,0,0,0,0
"2676","6838","7031",0,0,0,0,0
"2677","6846","7031",0,0,0,0,0
"2678","6862","7031",0,0,0,0,0
"2679","6879","7031",0,0,0,0,0
"2680","6888","7031",0,0,0,0,0
"2681","6901","7031",0,0,0,0,0
"2682","6905","7031",0,0,0,0,0
"2683","6911","7031",0,0,0,0,0
"2684","6929","7031",0,0,0,0,0
"2685","6936","7031",0,0,0,0,0
"2686","6937","7031",0,0,0,0,0
"2687","6938","7031",0,0,0,0,0
"2688","6993","7031",0,0,0,0,0
"2689","6995","7031",0,0,0,0,0
"2690","7007","7031",0,0,0,0,0
"2691","7010","7031",0,0,0,0,0
"2692","7016","7031",0,0,0,0,0
"2693","7021","7031",0,0,0,0,0
"2694","7025","7031",0,0,0,0,0
"2695","7027","7031",0,0,0,0,0
"2696","7028","7031",0,0,0,0,0
"2697","7029","7031",2,14.1666666666667,12.6666666666667,13.4166666666667,0.149068322981366
"2698","7032","7031",0,0,0,0,0
"2699","7033","7031",1,32.5,12.6666666666667,22.5833333333333,0.044280442804428
"2700","7038","7031",0,0,0,0,0
"2701","7040","7031",0,0,0,0,0
"2702","7045","7031",0,0,0,0,0
"2703","7047","7031",0,0,0,0,0
"2704","7053","7031",0,0,0,0,0
"2705","7055","7031",0,0,0,0,0
"2706","7056","7031",0,0,0,0,0
"2707","7059","7031",0,0,0,0,0
"2708","7060","7031",0,0,0,0,0
"2709","7064","7031",1,4.83333333333333,12.6666666666667,8.75,0.114285714285714
"2710","7065","7031",0,0,0,0,0
"2711","7072","7031",0,0,0,0,0
"2712","7073","7031",0,0,0,0,0
"2713","7078","7031",0,0,0,0,0
"2714","7079","7031",0,0,0,0,0
"2715","7080","7031",0,0,0,0,0
"2716","7083","7031",0,0,0,0,0
"2717","7084","7031",0,0,0,0,0
"2718","7085","7031",0,0,0,0,0
"2719","7088","7031",0,0,0,0,0
"2720","7091","7031",0,0,0,0,0
"2721","7095","7031",0,0,0,0,0
"2722","7098","7031",0,0,0,0,0
"2723","7099","7031",0,0,0,0,0
"2724","7100","7031",0,0,0,0,0
"2725","7102","7031",0,0,0,0,0
"2726","7103","7031",0,0,0,0,0
"2727","7107","7031",0,0,0,0,0
"2728","7108","7031",0,0,0,0,0
"2729","7110","7031",0,0,0,0,0
"2730","7114","7031",0,0,0,0,0
"2731","7115","7031",0,0,0,0,0
"2732","7117","7031",0,0,0,0,0
"2733","7125","7031",0,0,0,0,0
"2734","7130","7031",0,0,0,0,0
"2735","7132","7031",0,0,0,0,0
"2736","7135","7031",0,0,0,0,0
"2737","7136","7031",0,0,0,0,0
"2738","7138","7031",0,0,0,0,0
"2739","7140","7031",0,0,0,0,0
"2740","7141","7031",0,0,0,0,0
"2741","7145","7031",0,0,0,0,0
"2742","7149","7031",0,0,0,0,0
"2743","7166","7031",0,0,0,0,0
"2744","7167","7031",0,0,0,0,0
"2745","7169","7031",0,0,0,0,0
"2746","7170","7031",0,0,0,0,0
"2747","7171","7031",0,0,0,0,0
"2748","7175","7031",0,0,0,0,0
"2749","7183","7031",0,0,0,0,0
"2750","7186","7031",0,0,0,0,0
"2751","7191","7031",0,0,0,0,0
"2752","7192","7031",0,0,0,0,0
"2753","7193","7031",1,25.6666666666667,12.6666666666667,19.1666666666667,0.0521739130434783
"2754","7194","7031",0,0,0,0,0
"2755","7196","7031",0,0,0,0,0
"2756","7197","7031",0,0,0,0,0
"2757","7198","7031",0,0,0,0,0
"2758","7199","7031",0,0,0,0,0
"2759","7200","7031",0,0,0,0,0
"2760","7202","7031",0,0,0,0,0
"2761","6814","7032",0,0,0,0,0
"2762","6818","7032",0,0,0,0,0
"2763","6819","7032",0,0,0,0,0
"2764","6820","7032",0,0,0,0,0
"2765","6825","7032",0,0,0,0,0
"2766","6833","7032",0,0,0,0,0
"2767","6837","7032",0,0,0,0,0
"2768","6838","7032",0,0,0,0,0
"2769","6846","7032",0,0,0,0,0
"2770","6862","7032",0,0,0,0,0
"2771","6879","7032",0,0,0,0,0
"2772","6888","7032",0,0,0,0,0
"2773","6901","7032",0,0,0,0,0
"2774","6905","7032",0,0,0,0,0
"2775","6911","7032",0,0,0,0,0
"2776","6929","7032",0,0,0,0,0
"2777","6936","7032",0,0,0,0,0
"2778","6937","7032",0,0,0,0,0
"2779","6938","7032",0,0,0,0,0
"2780","6993","7032",0,0,0,0,0
"2781","6995","7032",0,0,0,0,0
"2782","7007","7032",0,0,0,0,0
"2783","7010","7032",0,0,0,0,0
"2784","7016","7032",0,0,0,0,0
"2785","7021","7032",0,0,0,0,0
"2786","7025","7032",0,0,0,0,0
"2787","7027","7032",0,0,0,0,0
"2788","7028","7032",0,0,0,0,0
"2789","7029","7032",0,0,0,0,0
"2790","7031","7032",0,0,0,0,0
"2791","7033","7032",0,0,0,0,0
"2792","7038","7032",0,0,0,0,0
"2793","7040","7032",0,0,0,0,0
"2794","7045","7032",0,0,0,0,0
"2795","7047","7032",0,0,0,0,0
"2796","7053","7032",0,0,0,0,0
"2797","7055","7032",0,0,0,0,0
"2798","7056","7032",0,0,0,0,0
"2799","7059","7032",0,0,0,0,0
"2800","7060","7032",0,0,0,0,0
"2801","7064","7032",0,0,0,0,0
"2802","7065","7032",0,0,0,0,0
"2803","7072","7032",0,0,0,0,0
"2804","7073","7032",0,0,0,0,0
"2805","7078","7032",0,0,0,0,0
"2806","7079","7032",0,0,0,0,0
"2807","7080","7032",0,0,0,0,0
"2808","7083","7032",0,0,0,0,0
"2809","7084","7032",0,0,0,0,0
"2810","7085","7032",0,0,0,0,0
"2811","7088","7032",0,0,0,0,0
"2812","7091","7032",0,0,0,0,0
"2813","7095","7032",0,0,0,0,0
"2814","7098","7032",0,0,0,0,0
"2815","7099","7032",0,0,0,0,0
"2816","7100","7032",0,0,0,0,0
"2817","7102","7032",0,0,0,0,0
"2818","7103","7032",0,0,0,0,0
"2819","7107","7032",0,0,0,0,0
"2820","7108","7032",0,0,0,0,0
"2821","7110","7032",0,0,0,0,0
"2822","7114","7032",0,0,0,0,0
"2823","7115","7032",0,0,0,0,0
"2824","7117","7032",0,0,0,0,0
"2825","7125","7032",0,0,0,0,0
"2826","7130","7032",0,0,0,0,0
"2827","7132","7032",0,0,0,0,0
"2828","7135","7032",0,0,0,0,0
"2829","7136","7032",0,0,0,0,0
"2830","7138","7032",0,0,0,0,0
"2831","7140","7032",0,0,0,0,0
"2832","7141","7032",0,0,0,0,0
"2833","7145","7032",0,0,0,0,0
"2834","7149","7032",0,0,0,0,0
"2835","7166","7032",0,0,0,0,0
"2836","7167","7032",0,0,0,0,0
"2837","7169","7032",0,0,0,0,0
"2838","7170","7032",0,0,0,0,0
"2839","7171","7032",0,0,0,0,0
"2840","7175","7032",0,0,0,0,0
"2841","7183","7032",0,0,0,0,0
"2842","7186","7032",0,0,0,0,0
"2843","7191","7032",0,0,0,0,0
"2844","7192","7032",0,0,0,0,0
"2845","7193","7032",0,0,0,0,0
"2846","7194","7032",0,0,0,0,0
"2847","7196","7032",0,0,0,0,0
"2848","7197","7032",0,0,0,0,0
"2849","7198","7032",0,0,0,0,0
"2850","7199","7032",0,0,0,0,0
"2851","7200","7032",0,0,0,0,0
"2852","7202","7032",0,0,0,0,0
"2853","6814","7033",0,0,0,0,0
"2854","6818","7033",0,0,0,0,0
"2855","6819","7033",0,0,0,0,0
"2856","6820","7033",0,0,0,0,0
"2857","6825","7033",0,0,0,0,0
"2858","6833","7033",0,0,0,0,0
"2859","6837","7033",0,0,0,0,0
"2860","6838","7033",0,0,0,0,0
"2861","6846","7033",0,0,0,0,0
"2862","6862","7033",0,0,0,0,0
"2863","6879","7033",0,0,0,0,0
"2864","6888","7033",7,24.5,32.5,28.5,0.245614035087719
"2865","6901","7033",0,0,0,0,0
"2866","6905","7033",0,0,0,0,0
"2867","6911","7033",4,23.3333333333333,32.5,27.9166666666667,0.143283582089552
"2868","6929","7033",0,0,0,0,0
"2869","6936","7033",0,0,0,0,0
"2870","6937","7033",0,0,0,0,0
"2871","6938","7033",0,0,0,0,0
"2872","6993","7033",0,0,0,0,0
"2873","6995","7033",0,0,0,0,0
"2874","7007","7033",0,0,0,0,0
"2875","7010","7033",0,0,0,0,0
"2876","7016","7033",0,0,0,0,0
"2877","7021","7033",0,0,0,0,0
"2878","7025","7033",0,0,0,0,0
"2879","7027","7033",1,26.5,32.5,29.5,0.0338983050847458
"2880","7028","7033",0,0,0,0,0
"2881","7029","7033",0,0,0,0,0
"2882","7031","7033",0,0,0,0,0
"2883","7032","7033",0,0,0,0,0
"2884","7038","7033",1,22.5,32.5,27.5,0.0363636363636364
"2885","7040","7033",0,0,0,0,0
"2886","7045","7033",0,0,0,0,0
"2887","7047","7033",0,0,0,0,0
"2888","7053","7033",0,0,0,0,0
"2889","7055","7033",0,0,0,0,0
"2890","7056","7033",0,0,0,0,0
"2891","7059","7033",0,0,0,0,0
"2892","7060","7033",0,0,0,0,0
"2893","7064","7033",0,0,0,0,0
"2894","7065","7033",0,0,0,0,0
"2895","7072","7033",0,0,0,0,0
"2896","7073","7033",0,0,0,0,0
"2897","7078","7033",0,0,0,0,0
"2898","7079","7033",5,29.8333333333333,32.5,31.1666666666667,0.160427807486631
"2899","7080","7033",0,0,0,0,0
"2900","7083","7033",0,0,0,0,0
"2901","7084","7033",0,0,0,0,0
"2902","7085","7033",0,0,0,0,0
"2903","7088","7033",0,0,0,0,0
"2904","7091","7033",0,0,0,0,0
"2905","7095","7033",0,0,0,0,0
"2906","7098","7033",0,0,0,0,0
"2907","7099","7033",0,0,0,0,0
"2908","7100","7033",0,0,0,0,0
"2909","7102","7033",0,0,0,0,0
"2910","7103","7033",0,0,0,0,0
"2911","7107","7033",0,0,0,0,0
"2912","7108","7033",0,0,0,0,0
"2913","7110","7033",0,0,0,0,0
"2914","7114","7033",0,0,0,0,0
"2915","7115","7033",0,0,0,0,0
"2916","7117","7033",0,0,0,0,0
"2917","7125","7033",0,0,0,0,0
"2918","7130","7033",0,0,0,0,0
"2919","7132","7033",0,0,0,0,0
"2920","7135","7033",0,0,0,0,0
"2921","7136","7033",0,0,0,0,0
"2922","7138","7033",0,0,0,0,0
"2923","7140","7033",0,0,0,0,0
"2924","7141","7033",0,0,0,0,0
"2925","7145","7033",0,0,0,0,0
"2926","7149","7033",0,0,0,0,0
"2927","7166","7033",0,0,0,0,0
"2928","7167","7033",5,24.1666666666667,32.5,28.3333333333333,0.176470588235294
"2929","7169","7033",4,24.3333333333333,32.5,28.4166666666667,0.140762463343109
"2930","7170","7033",0,0,0,0,0
"2931","7171","7033",0,0,0,0,0
"2932","7175","7033",0,0,0,0,0
"2933","7183","7033",0,0,0,0,0
"2934","7186","7033",0,0,0,0,0
"2935","7191","7033",0,0,0,0,0
"2936","7192","7033",0,0,0,0,0
"2937","7193","7033",0,0,0,0,0
"2938","7194","7033",0,0,0,0,0
"2939","7196","7033",0,0,0,0,0
"2940","7197","7033",1,23.6666666666667,32.5,28.0833333333333,0.0356083086053412
"2941","7198","7033",0,0,0,0,0
"2942","7199","7033",0,0,0,0,0
"2943","7200","7033",0,0,0,0,0
"2944","7202","7033",0,0,0,0,0
"2945","6814","7038",0,0,0,0,0
"2946","6818","7038",0,0,0,0,0
"2947","6819","7038",0,0,0,0,0
"2948","6820","7038",0,0,0,0,0
"2949","6825","7038",0,0,0,0,0
"2950","6833","7038",0,0,0,0,0
"2951","6837","7038",0,0,0,0,0
"2952","6838","7038",0,0,0,0,0
"2953","6846","7038",0,0,0,0,0
"2954","6862","7038",0,0,0,0,0
"2955","6879","7038",0,0,0,0,0
"2956","6888","7038",4,24.5,22.5,23.5,0.170212765957447
"2957","6901","7038",0,0,0,0,0
"2958","6905","7038",0,0,0,0,0
"2959","6911","7038",3,23.3333333333333,22.5,22.9166666666667,0.130909090909091
"2960","6929","7038",0,0,0,0,0
"2961","6936","7038",0,0,0,0,0
"2962","6937","7038",0,0,0,0,0
"2963","6938","7038",0,0,0,0,0
"2964","6993","7038",0,0,0,0,0
"2965","6995","7038",0,0,0,0,0
"2966","7007","7038",0,0,0,0,0
"2967","7010","7038",0,0,0,0,0
"2968","7016","7038",0,0,0,0,0
"2969","7021","7038",0,0,0,0,0
"2970","7025","7038",0,0,0,0,0
"2971","7027","7038",3,26.5,22.5,24.5,0.122448979591837
"2972","7028","7038",0,0,0,0,0
"2973","7029","7038",0,0,0,0,0
"2974","7031","7038",0,0,0,0,0
"2975","7032","7038",0,0,0,0,0
"2976","7033","7038",3,32.5,22.5,27.5,0.109090909090909
"2977","7040","7038",0,0,0,0,0
"2978","7045","7038",0,0,0,0,0
"2979","7047","7038",0,0,0,0,0
"2980","7053","7038",0,0,0,0,0
"2981","7055","7038",0,0,0,0,0
"2982","7056","7038",0,0,0,0,0
"2983","7059","7038",0,0,0,0,0
"2984","7060","7038",0,0,0,0,0
"2985","7064","7038",0,0,0,0,0
"2986","7065","7038",0,0,0,0,0
"2987","7072","7038",0,0,0,0,0
"2988","7073","7038",0,0,0,0,0
"2989","7078","7038",0,0,0,0,0
"2990","7079","7038",1,29.8333333333333,22.5,26.1666666666667,0.0382165605095541
"2991","7080","7038",0,0,0,0,0
"2992","7083","7038",0,0,0,0,0
"2993","7084","7038",0,0,0,0,0
"2994","7085","7038",0,0,0,0,0
"2995","7088","7038",0,0,0,0,0
"2996","7091","7038",0,0,0,0,0
"2997","7095","7038",0,0,0,0,0
"2998","7098","7038",0,0,0,0,0
"2999","7099","7038",0,0,0,0,0
"3000","7100","7038",0,0,0,0,0
"3001","7102","7038",0,0,0,0,0
"3002","7103","7038",0,0,0,0,0
"3003","7107","7038",0,0,0,0,0
"3004","7108","7038",0,0,0,0,0
"3005","7110","7038",0,0,0,0,0
"3006","7114","7038",0,0,0,0,0
"3007","7115","7038",0,0,0,0,0
"3008","7117","7038",0,0,0,0,0
"3009","7125","7038",0,0,0,0,0
"3010","7130","7038",0,0,0,0,0
"3011","7132","7038",0,0,0,0,0
"3012","7135","7038",0,0,0,0,0
"3013","7136","7038",0,0,0,0,0
"3014","7138","7038",0,0,0,0,0
"3015","7140","7038",0,0,0,0,0
"3016","7141","7038",0,0,0,0,0
"3017","7145","7038",0,0,0,0,0
"3018","7149","7038",0,0,0,0,0
"3019","7166","7038",0,0,0,0,0
"3020","7167","7038",6,24.1666666666667,22.5,23.3333333333333,0.257142857142857
"3021","7169","7038",2,24.3333333333333,22.5,23.4166666666667,0.0854092526690391
"3022","7170","7038",0,0,0,0,0
"3023","7171","7038",0,0,0,0,0
"3024","7175","7038",0,0,0,0,0
"3025","7183","7038",0,0,0,0,0
"3026","7186","7038",0,0,0,0,0
"3027","7191","7038",0,0,0,0,0
"3028","7192","7038",0,0,0,0,0
"3029","7193","7038",0,0,0,0,0
"3030","7194","7038",0,0,0,0,0
"3031","7196","7038",0,0,0,0,0
"3032","7197","7038",0,0,0,0,0
"3033","7198","7038",0,0,0,0,0
"3034","7199","7038",0,0,0,0,0
"3035","7200","7038",0,0,0,0,0
"3036","7202","7038",0,0,0,0,0
"3037","6814","7040",0,0,0,0,0
"3038","6818","7040",0,0,0,0,0
"3039","6819","7040",0,0,0,0,0
"3040","6820","7040",0,0,0,0,0
"3041","6825","7040",0,0,0,0,0
"3042","6833","7040",0,0,0,0,0
"3043","6837","7040",0,0,0,0,0
"3044","6838","7040",0,0,0,0,0
"3045","6846","7040",0,0,0,0,0
"3046","6862","7040",0,0,0,0,0
"3047","6879","7040",0,0,0,0,0
"3048","6888","7040",0,0,0,0,0
"3049","6901","7040",0,0,0,0,0
"3050","6905","7040",0,0,0,0,0
"3051","6911","7040",0,0,0,0,0
"3052","6929","7040",0,0,0,0,0
